trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
727,False,"{'a': 0.97, 'e': 2.415743454920866e-10}",30,20,17.712143360615553,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.97, 'e': 2.3432711512732396e-10}",20,13,13.279282837511737,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.97, 'e': 2.2729730167350423e-10}",20,10,17.086249360976094,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.97, 'e': 2.204783826232991e-10}",25,14,20.777303942530583,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.97, 'e': 2.1386403114460012e-10}",25,20,10.111325793672343,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.97, 'e': 2.0744811021026213e-10}",30,24,11.331257894493824,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.97, 'e': 2.0122466690395424e-10}",30,23,13.63389675557849,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.97, 'e': 1.951879268968356e-10}",20,2,25.18817609618494,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.97, 'e': 1.8933228908993054e-10}",25,3,34.29227908463959,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.97, 'e': 1.8365232041723262e-10}",25,15,20.7864631068775,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.97, 'e': 1.7814275080471564e-10}",25,11,22.997048606649038,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.97, 'e': 1.7279846828057417e-10}",30,10,31.262690128980218,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.97, 'e': 1.6761451423215694e-10}",20,5,22.817285527199456,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.97, 'e': 1.6258607880519222e-10}",20,7,23.101413109692253,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.97, 'e': 1.5770849644103645e-10}",30,18,19.157036963095525,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.97, 'e': 1.5297724154780535e-10}",30,12,32.40554413882963,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.97, 'e': 1.483879243013712e-10}",20,16,8.105819294177532,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.97, 'e': 1.4393628657233005e-10}",25,15,19.491260115769077,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.97, 'e': 1.3961819797516014e-10}",20,12,14.072675432862342,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.97, 'e': 1.3542965203590532e-10}",25,18,13.70166329217217,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.97, 'e': 1.3136676247482818e-10}",30,21,17.84681511761984,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.97, 'e': 1.2742575960058333e-10}",25,12,22.369209067531912,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.97, 'e': 1.2360298681256583e-10}",25,8,29.6871747250674,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.97, 'e': 1.1989489720818884e-10}",20,12,13.809727718334464,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.97, 'e': 1.1629805029194317e-10}",20,16,7.487989236727131,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.97, 'e': 1.1280910878318488e-10}",25,5,31.66351951452793,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.97, 'e': 1.0942483551968933e-10}",20,12,13.877478695487508,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.97, 'e': 1.0614209045409865e-10}",25,15,17.64318323453328,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.97, 'e': 1.0295782774047567e-10}",25,17,15.21335193468922,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.97, 'e': 9.98690929082614e-11}",25,16,17.53646252097814,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 1.0}",20,16,6.110305472086017,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 1.0}",20,14,11.106599704671446,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 1.0}",20,14,11.392075082296321,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 1.0}",25,20,10.63336901447422,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 1.0}",20,12,15.599148075440887,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 1.0}",20,11,17.822635708213667,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 1.0}",20,16,5.98999645686873,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 1.0}",20,14,11.958203097581347,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 1.0}",30,16,26.278288621542956,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 1.0}",20,8,21.27482748672361,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.0, 'e': 1.0}",25,12,23.78919935620226,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.0, 'e': 1.0}",20,5,27.146990679696458,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.0, 'e': 1.0}",25,9,25.90895949833493,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.0, 'e': 1.0}",20,14,10.796583869141601,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.0, 'e': 1.0}",30,17,25.02088793208125,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0.0, 'e': 1.0}",25,20,10.010840345768717,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.0, 'e': 1.0}",20,0,32.42512152207173,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
18,True,"{'a': 0.0, 'e': 1.0}",20,12,15.377986563701688,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0.0, 'e': 1.0}",30,11,32.17706530297807,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.0, 'e': 1.0}",25,13,24.541206090700722,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0.0, 'e': 1.0}",25,15,20.657660375878447,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0.0, 'e': 1.0}",25,8,30.02741448257437,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0.0, 'e': 1.0}",25,9,28.61756437649883,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0.0, 'e': 1.0}",25,17,17.27735123669214,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0.0, 'e': 1.0}",20,6,26.26777370847681,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0.0, 'e': 1.0}",25,6,25.47760283252454,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0.0, 'e': 1.0}",20,0,28.800873219808953,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
28,True,"{'a': 0.0, 'e': 1.0}",30,22,15.141290222727836,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0.0, 'e': 1.0}",25,10,26.112636760984145,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0.0, 'e': 1.0}",20,13,11.876430115591647,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0.0, 'e': 1.0}",20,7,23.55459498685774,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0.0, 'e': 1.0}",25,18,14.754400741078951,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0.0, 'e': 1.0}",20,12,14.987061623213057,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0.0, 'e': 1.0}",25,17,15.677167450063976,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0.0, 'e': 1.0}",35,10,44.27959517038028,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0.0, 'e': 1.0}",20,2,26.129433502664952,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0.0, 'e': 1.0}",20,7,22.51829240474785,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0.0, 'e': 1.0}",20,13,5.613051660397041,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0.0, 'e': 1.0}",20,0,35.00263477475494,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
40,True,"{'a': 0.0, 'e': 1.0}",25,17,16.397896081929506,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
